delta_rel,theta_rel,alpha_rel,beta_rel,epoch
0.8602102820080537,0.07689424798737403,0.017725491489356583,0.04516997851521563,615
0.8618620549281735,0.0891968962380395,0.01861913244892569,0.030321916384861296,616
0.85457566808967,0.0956154866963481,0.015390994868730756,0.03441785034525117,617
0.8607321067899893,0.08275303890320865,0.017896329389050607,0.038618524917751494,618
0.8314762598132662,0.10923962891593775,0.019045684851972382,0.04023842641882367,619
0.8633771842206024,0.05456835436796653,0.02041044510217626,0.061644016309254826,620
0.8591470221014708,0.09113844332240786,0.017098229841104564,0.032616304735016796,621
0.8542644667500069,0.09758448927287709,0.01668893281682447,0.03146211116029151,622
0.8659300263255995,0.07245639676813306,0.021218226745546624,0.04039535016072092,623
0.853303707200464,0.09079918085615024,0.01933038822438262,0.0365667237190031,624
0.8411307454190243,0.09744329024641005,0.020580223951209967,0.04084574038335562,625
0.8625747433633656,0.09240767772284397,0.012518802437216597,0.032498776476573774,626
0.8716442841651012,0.08246690505334342,0.01512317940621588,0.030765631375339542,627
0.8600011516104487,0.08822205756921132,0.016664847335683314,0.03511194348465673,628
0.8934300145133777,0.04880628652091355,0.015234159606732297,0.042529539358976444,629
0.9289436624042174,0.049868801086904994,0.007470814801299055,0.013716721707578466,630
0.9038931636868073,0.05028667006588299,0.01140131773262683,0.0344188485146831,631
0.8799538458994055,0.06225423162455815,0.013361835219502486,0.04443008725653386,632
0.9325784005478684,0.03716996469603914,0.009434766676337745,0.02081686807975471,633
0.8972176179729359,0.055467245932897875,0.010063678281193015,0.03725145781297315,634
0.8647150867258547,0.05645189561667468,0.018289607954544363,0.06054340970292623,635
0.8448132895714048,0.10211593347187037,0.019466758330629202,0.0336040186260957,636
0.874557761369935,0.09356827525938376,0.012933959295572653,0.018940004075108655,637
0.7928255614868621,0.1516219643591263,0.020254601696605243,0.03529787245740618,638
0.825030084779228,0.11717033420517237,0.018199260535104875,0.03960032048049462,639
0.8986067224606239,0.06555443083373143,0.010607642090219157,0.025231204615425575,640
0.8502212079088811,0.1063981551837451,0.017824613599024697,0.025556023308348892,641
0.8357791730723412,0.10873471648461283,0.018011094559817954,0.0374750158832281,642
0.7791580961063608,0.12221269809354231,0.028826617749044117,0.06980258805105284,643
0.732833998111007,0.1308195077873755,0.030712839681926903,0.10563365441969051,644
0.7766015742175313,0.11640235840153888,0.024407775442088546,0.08258829193884129,645
0.8551054549704875,0.0961671193256688,0.016925567365816626,0.03180185833802721,646
0.7813397943980903,0.1366676316351519,0.027955270797216093,0.054037303169541764,647
0.7229459136904303,0.1863853811814328,0.023441756476108716,0.06722694865202823,648
0.7550781288400988,0.17126335175822746,0.01722740175873379,0.056431117642939926,649
0.7735578346146731,0.14381410098861916,0.021015475989357404,0.061612588407350226,650
0.7841992667239683,0.14323150138247573,0.02583718371949434,0.04673204817406159,651
0.6862479288761999,0.21347579730992755,0.02827927694081695,0.07199699687305566,652
0.7236710829524131,0.19098151097205845,0.02820908967537275,0.057138316400155584,653
0.7075232616759488,0.19255963789717953,0.028587264408656613,0.07132983601821499,654
0.7639478669110271,0.1347385770187616,0.025502220134835763,0.07581133593537556,655
0.8432411709761811,0.07851580803067967,0.018784823759940065,0.05945819723319926,656
0.822304430213046,0.09709756605704617,0.018925229588977573,0.06167277414093041,657
0.78051408175229,0.11969969677125118,0.022871173032191116,0.07691504844426783,658
0.7461339247097928,0.14953358957101878,0.03112690707240645,0.0732055786467819,659
0.8071697616705906,0.10342947630710048,0.021392226303631336,0.0680085357186775,660
0.7700846733305582,0.09777041054255445,0.02493111138404871,0.10721380474283862,661
0.8174965142754326,0.12171299797022654,0.015140300239636922,0.045650187514704184,662
0.8211282986740764,0.08656163478798211,0.023248934908096746,0.06906113162984467,663
0.8025969710771742,0.12325183453863839,0.018988163738193002,0.055163030645994426,664
0.8544622922447992,0.09763420438091831,0.013486748825717114,0.03441675454856531,665
0.8746139727689568,0.08597614377249602,0.012591984290284592,0.02681789916826265,666
0.8524865104029236,0.11680070921357094,0.013801697200841963,0.01691108318266353,667
0.8792691443024561,0.07893223134770377,0.012329070964976778,0.02946955338486341,668
0.8310384607507464,0.12455983388358788,0.017161727320307216,0.02723997804535845,669
0.8304691726287167,0.11332352459377175,0.017323698495726347,0.03888360428178539,670
0.8606951067576052,0.10397350151417513,0.01157901597945688,0.023752375748762825,671
0.8469663364046365,0.09822496841834373,0.019099400886484257,0.0357092942905355,672
0.8399447888612824,0.06922678506696449,0.01624913573333387,0.07457929033841917,673
0.832712186913372,0.1118588892524291,0.019128091120510164,0.03630083271368869,674
0.8673236028944339,0.09978005718575864,0.014200668476321825,0.01869567144348577,675
0.8512993896924147,0.10829205720328715,0.012804181061193567,0.02760437204310456,676
0.8796903225075013,0.08600738751555756,0.012496471461933405,0.021805818515007538,677
0.8704444333655685,0.087431949494182,0.01634232150961652,0.02578129563063289,678
0.8260348428691833,0.12848254196082784,0.017565694088028865,0.02791692108196008,679
0.863568395535327,0.09683644359555098,0.015192192129307135,0.02440296873981485,680
0.8673397200593915,0.09500610528868181,0.01225271286988529,0.025401461782041435,681
0.8745046592872391,0.0871496218761002,0.012723585827352182,0.025622133009308636,682
0.8391559248132691,0.0964806134933877,0.018503857532314986,0.045859604161028196,683
0.7579930452942977,0.14498187578816438,0.03160156811980394,0.06542351079773397,684
0.8413848829909764,0.08874438866001194,0.015382841860276799,0.05448788648873494,685
0.841293654284715,0.09306290573363078,0.019277490369299703,0.04636594961235441,686
0.849127192283604,0.10304170459098892,0.012667786643127656,0.03516331648227941,687
0.804718301389234,0.10393838435713433,0.02323465729728475,0.06810865695634709,688
0.7839086791947348,0.1300443150835977,0.025788906927516616,0.060258098794151047,689
0.8355943653847446,0.09647723040250938,0.014983124450015801,0.052945279762730245,690
0.7381736554258596,0.14904866003597628,0.02367548813687074,0.08910219640129338,691
0.8413510515346626,0.09169386826892896,0.018800998525639243,0.04815408167076931,692
0.8652577051783541,0.09162659203963022,0.016569922113362386,0.026545780668653204,693
0.8231647445648478,0.11345480703453087,0.01707702375733455,0.04630342464328693,694
0.7415611391783251,0.16914837872404953,0.02606832606304856,0.06322215603457687,695
0.8380661977789279,0.1301758219090732,0.013264134313681508,0.018493845998317437,696
0.8431708442689505,0.1142918651454559,0.017145140154957886,0.02539215043063561,697
0.8429237930544868,0.10886490924207981,0.014159495641321414,0.03405180206211202,698
0.8460013716949033,0.1052170148206534,0.01822369964543655,0.030557913839006703,699
0.7790386453441133,0.1579970513574918,0.022946890159622573,0.04001741313877247,700
0.8085436702308458,0.1336430919781115,0.01810979739804226,0.03970344039300051,701
0.8546485916003065,0.0978050613304283,0.01650953554730706,0.03103681152195836,702
0.8097728324831538,0.11223696883616047,0.021522082865882364,0.05646811581480329,703
0.7967183358828774,0.1340700746682199,0.02460664379631461,0.044604945652588025,704
0.8119178111646972,0.11775681749585691,0.020574960025912296,0.04975041131353345,705
0.7690101560813654,0.16820882033452292,0.02247901552224314,0.040302008061868476,706
0.7680557761378778,0.16368203574953813,0.018780717535014698,0.04948147057756946,707
0.7907781619344387,0.12068752092958604,0.022521336281223697,0.06601298085475157,708
0.7268818964668888,0.19006340256374438,0.025884366510711514,0.05717033445865542,709
0.8326793804682829,0.11688573349445754,0.015449972386583705,0.034984913650675825,710
0.8415470159780442,0.08802288531705815,0.016866278344498158,0.05356382036039964,711
0.808580201516387,0.09083332463328941,0.019525661531980605,0.08106081231834304,712
0.8003687170742723,0.13288529851355468,0.021393281230808206,0.045352703181364834,713
0.7839350815001143,0.16772823952476085,0.019514258518462738,0.028822420456662237,714
0.7741044383281753,0.14842344261489007,0.023893107707408687,0.05357901134952589,715
0.8111482243563395,0.13963748109493754,0.018263354953287,0.03095093959543598,716
0.8119827183702265,0.12704129389329466,0.019875524499570366,0.04110046323690839,717
0.8406004812081918,0.1012753141697531,0.014440946114569378,0.04368325850748578,718
0.8633334898133025,0.09275450802326851,0.012210339101641984,0.03170166306178702,719
0.8223967159672836,0.13049200164302738,0.018406645868438706,0.028704636521250198,720
0.8961687873778376,0.07723124461933319,0.010522896420396171,0.016077071582433138,721
0.8093521945357868,0.13854195149758258,0.019607122406691116,0.03249873155993959,722
0.7292399178067722,0.21527708675257437,0.022353018468380798,0.03312997697227268,723
0.7583429721707589,0.17411914012254476,0.025591468232816432,0.041946419473879906,724
0.8052455663490068,0.13157670187865952,0.022499131505914764,0.04067860026641888,725
0.7617552790326356,0.1668140482914545,0.023088049349506142,0.048342623326403725,726
0.762364573191568,0.16353007429137134,0.022140996794254273,0.0519643557228063,727
0.7680609047506518,0.16997765142547308,0.02143208562790158,0.04052935819597349,728
0.7514637601286713,0.17085129759442758,0.024561465639986388,0.0531234766369148,729
0.8250054108592424,0.11441105671303672,0.014010228223388226,0.04657330420433264,730
0.7484377992994045,0.1842189073787701,0.02677688591133386,0.04056640741049149,731
0.7670150761254643,0.16908723417306595,0.02142311908826329,0.04247457061320672,732
0.7929967622145992,0.1571402563341926,0.02004915781108666,0.029813823640121574,733
0.8064563627081547,0.14276511348607226,0.020214362030391064,0.030564161775381956,734
0.8752702924219762,0.09536315111208275,0.01581167363535955,0.013554882830581618,735
0.807215491945506,0.15344320153759955,0.014623558756924707,0.024717747759969752,736
0.9305033269881036,0.04752918106795812,0.006957723317705374,0.015009768626232912,737
0.9012914516870084,0.06912384207172449,0.011554337542810492,0.01803036869845673,738
0.8087479969633432,0.1541026392224051,0.01938825124446769,0.01776111256978388,739
0.8651057462100357,0.10322772833083145,0.013699301807898337,0.017967223651234654,740
0.8006760420962419,0.09075803121082145,0.0216321391194562,0.08693378757348043,741
0.8091652187847476,0.09399891955793109,0.02760177307357929,0.06923408858374187,742
0.8362948976285861,0.08681276545104678,0.018552669045761205,0.058339667874605865,743
0.8706663898400505,0.07526341315682303,0.014303944245048036,0.03976625275807852,744
0.7619676234347188,0.1628594320370981,0.023661530835081265,0.051511413693101867,745
0.7510745501650696,0.16486849227643188,0.022610783328006406,0.061446174230491916,746
0.804783482168832,0.14660502337425174,0.017518720762508832,0.031092773694407425,747
0.7904646691602618,0.12882253030021854,0.022657257694194605,0.05805554284532506,748
0.856092640415014,0.10830035466227496,0.013576509624718819,0.02203049529799238,749
0.8081547721771137,0.1478302592931923,0.019988488321041192,0.02402648020865284,750
0.8179942386247401,0.14126564505591493,0.016818113143161142,0.02392200317618404,751
0.8238883908587785,0.11542773748770709,0.01912190947938559,0.04156196217412876,752
0.7925478788954555,0.16787603655515784,0.01677940777932008,0.022796676770066512,753
0.8260939822716964,0.12882518255231734,0.016198934115513704,0.02888190106047263,754
0.7703139040091825,0.12104958298189712,0.029149612554347566,0.0794869004545726,755
0.8020606893887702,0.1477451218133273,0.02112838196764891,0.029065806830253657,756
0.7828694626495988,0.13353386535049,0.020574771914357724,0.0630219000855536,757
0.8565992299006746,0.0920370952734949,0.017151732747205557,0.034211942078624887,758
0.8218187754465262,0.14386965519355602,0.016528995288156625,0.01778257407176106,759
0.8238773948825296,0.13924578927700745,0.01695279330633801,0.01992402253412492,760
0.7930352927030467,0.16401681549382693,0.022483436508096716,0.0204644552950296,761
0.8432788782760713,0.12652582665466933,0.015169447129504922,0.015025847939754517,762
0.873043414390617,0.09461032970646305,0.016209357819001652,0.016136898083918338,763
0.8462490440106928,0.10997863830981872,0.015728047163587788,0.0280442705159006,764
0.8163712966879406,0.13918412703212865,0.018729558497266346,0.025715017782664412,765
0.8540554047531992,0.11873738962476253,0.011142841851487433,0.016064363770550944,766
0.8965457593966416,0.0672228127350695,0.01059736513721273,0.0256340627310762,767
0.9096687052455562,0.05934835394193132,0.009660412332071575,0.021322528480440694,768
0.8524710618366472,0.09872436155496231,0.016788801040518844,0.032015775567871545,769
0.7859267016399933,0.14875860397598561,0.022050491778511535,0.04326420260550955,770
0.8255891027171229,0.12648200119710162,0.01566289435121704,0.03226600173455835,771
0.8808461870129487,0.07542811734336721,0.013159410326555581,0.03056628531712863,772
0.8201444482448775,0.1133213151646985,0.021318835714228976,0.04521540087619504,773
0.818375827998887,0.11828290926864775,0.019393280842661138,0.04394798188980413,774
0.8068670451758507,0.14476901399897762,0.01637787641510992,0.03198606441006175,775
0.8594092820850194,0.10498427632390822,0.011924389361081924,0.023682052229990518,776
0.8583517933047393,0.10090154192911134,0.014341261967908301,0.026405402798240968,777
0.8713359585454659,0.08746317626736205,0.013415854169820185,0.02778501101735198,778
0.770240033100927,0.1481061489602507,0.02373174525628668,0.057922072682535616,779
0.8593546062745246,0.10346068311058831,0.016076911890286476,0.02110779872460051,780
0.8992787034118068,0.06945247872652495,0.009899885499974479,0.021368932361693706,781
0.7843336219732737,0.14800125348351045,0.02302435093773963,0.044640773605476185,782
0.804384612480824,0.12081567451420504,0.02171024413083803,0.053089468874132933,783
0.884375355101211,0.07845721819739072,0.01088660732170624,0.02628081937969186,784
0.7764853367845813,0.1505991086146576,0.02614889057508448,0.0467666640256767,785
0.8172196266172317,0.12892668741909952,0.017087229613841903,0.03676645634982696,786
0.8044492836515014,0.1521367373307633,0.020123660574521498,0.02329031844321394,787
0.855196181673531,0.09045711478593117,0.014023062423051628,0.04032364111748621,788
0.8895893418980789,0.0739144644073579,0.011479735823919989,0.025016457870643206,789
0.7847726507328786,0.11894191859045408,0.024941937925822232,0.07134349275084488,790
0.8182610301217378,0.10041257883067255,0.025540996207826717,0.05578539483976287,791
0.8959722561774883,0.06713364319691549,0.010028997804220518,0.026865102821375813,792
0.8838392002341265,0.07384270479201381,0.011913470855463138,0.03040462411839651,793
0.8342282651727133,0.07409322927948304,0.019783033894013778,0.07189547165378987,794
0.9075864800071858,0.05634814473694776,0.011506095664275953,0.024559279591590526,795
0.9348194083020765,0.04115198766985222,0.007788880337513823,0.016239723690557213,796
0.8682736026428818,0.08556347155098531,0.015374037232923472,0.030788888573209404,797
0.863148247607414,0.10163361017922945,0.01597369267196982,0.01924444954138662,798
0.8557456384282917,0.1113767408137607,0.01600155993267403,0.016876060825273525,799
0.8605012001181895,0.10195636607881543,0.01517839641918834,0.022364037383806684,800
0.8906212914857552,0.07528877902315959,0.012173010923208789,0.021916918567876486,801
0.8590086647259163,0.09675763433086218,0.01812237081965864,0.026111330123562846,802
0.8992748714705919,0.0688853729918708,0.010757937444390311,0.021081818093146926,803
0.9338145454776803,0.04294018195731244,0.00757196273909858,0.015673309825908716,804
0.8767911539457832,0.08169320221185981,0.016013437829780278,0.02550220601257671,805
0.8067017613895705,0.11570270930981287,0.021236875874130742,0.05635865342648593,806
0.8458056332361217,0.10527853247797252,0.01747919018653238,0.031436644099373426,807
0.837609466383741,0.0934116573450146,0.016056957537888703,0.0529219187333558,808
0.87257553652397,0.09017565837009202,0.014348262974527121,0.022900542131410854,809
0.8795474361403874,0.08700630301808587,0.01193406610220226,0.021512194739324524,810
0.902333601164281,0.059452505706672557,0.011133753782869167,0.027080139346177246,811
0.841456114755308,0.08210386593889711,0.017348242331553004,0.05909177697424184,812
0.8861055345681161,0.06933106574000411,0.014085684104489748,0.03047771558738989,813
0.8816298969280013,0.05562070158027404,0.01576332769765562,0.046986073794068994,814
0.8471447366875011,0.09005260856926797,0.0180685951369734,0.044734059606257454,815
0.8293577672189694,0.10031252403240563,0.018524324892838586,0.0518053838557864,816
0.886667201657601,0.07074517334534422,0.011944693282446316,0.030642931714608402,817
0.8315813222664425,0.11429349542033666,0.019075565046965167,0.03504961726625565,818
0.8213713174784564,0.12211065030996528,0.015307983750750986,0.04121004846082727,819
0.8824394825037112,0.06837752460060259,0.014120757755971514,0.035062235139714765,820
0.8762347972188168,0.05834763407487847,0.015195886370751399,0.05022168233555343,821
0.9059106339547571,0.03949642041397295,0.013907048342473855,0.04068589728879604,822
0.8997764184293264,0.06283665683478547,0.010076089434301445,0.027310835301586633,823
0.8208633804728697,0.1332855618432763,0.017881977427115926,0.027969080256738114,824
0.8196946592021594,0.12885363051586443,0.016850102652894838,0.03460160762908121,825
0.7671090759054409,0.16898810492226066,0.017484457714897452,0.04641836145740097,826
0.8380706963324295,0.10990505816333768,0.014396712768811593,0.037627532735421264,827
0.8243238942359384,0.13338060003647767,0.014163384063066102,0.02813212166451789,828
0.7681679592941458,0.15139414155060155,0.02139498419131597,0.0590429149639365,829
0.8139629278189559,0.13036384469195972,0.01666430875812154,0.03900891873096295,830
0.7562892940218402,0.16580198416325753,0.021396917173783607,0.05651180464111852,831
0.8122519743940912,0.12100136175573482,0.01807118431573768,0.048675479534436336,832
0.8052047600119098,0.129507623886757,0.01533583243650958,0.049951783664823585,833
0.8556462154790012,0.10064070528259964,0.017333426267511005,0.02637965297088816,834
0.7747518364175784,0.15901108677974973,0.024994520661520428,0.04124255614115139,835
0.8532060581111914,0.09640677836177895,0.01579431544706673,0.03459284807996291,836
0.8457517942641081,0.10411518791100388,0.015780722093640186,0.03435229573124797,837
0.8537894659585964,0.10576090213006031,0.014408994271598748,0.026040637639744527,838
0.8172464326258466,0.11982778391232578,0.016979709820495053,0.0459460736413325,839
0.8169719863593539,0.12201155351993172,0.018598421855269824,0.04241803826544479,840
0.7419604843200348,0.16652587814804823,0.025791814393190504,0.06572182313872642,841
0.8039857308696283,0.12204646267536068,0.02003366499837272,0.053934141456638295,842
0.8498686976767307,0.10412711849698714,0.01585506799646506,0.030149115829817223,843
0.8249426009474071,0.11374393506383602,0.02002296483053714,0.04129049915821975,844
0.9019195858312541,0.05947255817289747,0.010299630769881782,0.028308225225966738,845
0.8203151253201371,0.09528700882450765,0.016139518990753013,0.06825834686460229,846
0.8639796377603958,0.08641344961830978,0.014193716860197417,0.03541319576109705,847
0.8790232029581218,0.07926470002017938,0.013256792653491152,0.028455304368207597,848
0.7564681217000061,0.15579206685564304,0.024690035909948883,0.06304977553440196,849
0.7452969312059115,0.17032505058966535,0.0252874229164357,0.05909059528798743,850
0.7774110556946878,0.14488657821240275,0.02155452619515658,0.05614783989775288,851
0.8193119896554195,0.11624554171787259,0.019604751234317982,0.0448377173923899,852
0.7989081890470165,0.11789643990341132,0.02189213660663778,0.06130323444293418,853
0.7872591747686083,0.13737456669787182,0.01974162764194575,0.05562463089157416,854
0.8453191809628563,0.09730604424031679,0.018185813692288295,0.039188961104538594,855
0.8259573808340305,0.11598880680163819,0.01869307499343628,0.039360737370895,856
0.9009198185486099,0.07012945265184624,0.010071886506109766,0.01887884229343409,857
0.8466350534938655,0.12082386200412627,0.013040830097260427,0.019500254404747817,858
0.8593179690509211,0.100281478975086,0.012200075183753373,0.02820047679023936,859
0.8802824010154845,0.0788205446501949,0.01290086853642233,0.0279961857978982,860
0.8596285827228645,0.1112802208955951,0.012798633418654398,0.016292562962886063,861
0.8675818322137061,0.07364754518224145,0.012037781860184144,0.04673284074386835,862
0.8651382959300896,0.06664775086337771,0.016160592546015286,0.05205336066051735,863
0.9219306455430315,0.04715699759305683,0.009913198046986357,0.020999158816925326,864
0.9246264989629911,0.04252357958805486,0.00937314948013634,0.023476771968817634,865
0.8892098715168117,0.06550611152407751,0.015787705577109186,0.029496311382001556,866
0.9096310958985361,0.06245492052231424,0.009235345549189394,0.0186786380299603,867
0.9416828064230909,0.03730138703180248,0.007537750132486019,0.013478056412620554,868
0.875193489058502,0.09361613289798072,0.011674560351257218,0.01951581769226019,869
0.8892608544060144,0.0800027549908814,0.010943916480623697,0.019792474122480554,870
0.8850699249457592,0.07556424825596712,0.014938545632613674,0.024427281165659905,871
0.8784287229785522,0.08024733146656636,0.015011399811125944,0.026312545743755373,872
0.863209461557224,0.09003571580184756,0.014257055982180833,0.03249776665874754,873
0.911564781167351,0.05339104668882411,0.010500193197437167,0.024543978946387875,874
0.909576748403659,0.06040316632367977,0.00958522693552562,0.020434858337135705,875
0.8206302721145085,0.08821787145038637,0.023297598670745587,0.06785425776435962,876
0.8708920520474484,0.07068770008101626,0.017707115857549652,0.04071313201398571,877
0.867917840834281,0.08618331369844172,0.014662754154078457,0.031236091313198863,878
0.8397510215766909,0.06320470323544423,0.024255172462478748,0.07278910272538633,879
0.8361457007726442,0.07914311997948496,0.01688778967375402,0.06782338957411693,880
0.8578999823543446,0.06942753364975915,0.016142928781055516,0.05652955521484067,881
0.879399900484493,0.06876883136732666,0.014451754271965895,0.03737951387621443,882
0.8487634638682168,0.10466485573702371,0.017319643129214014,0.029252037265545552,883
0.8817593070547229,0.07213962306805131,0.01374271610606811,0.03235835377115765,884
0.8995683380266389,0.06634535749990099,0.012037005836434495,0.022049298637025608,885
0.8716829663168982,0.06607231384961954,0.015281001999709115,0.04696371783377305,886
0.917960838875066,0.04588909117043334,0.011572429815485777,0.0245776401390148,887
0.8864185745614103,0.06826501764268302,0.014556899628503005,0.03075950816740385,888
0.8733571271437832,0.06339345896026528,0.013786845729771234,0.049462568166180346,889
0.8868359790834796,0.056417984799710684,0.014020187175412516,0.04272584894139701,890
0.8927691109172416,0.05274821153566057,0.011454437013769291,0.04302824053332846,891
0.9100431416071405,0.054295753811800164,0.010367296905432552,0.025293807675626903,892
0.9053099498517209,0.04734205735154809,0.009908880992642909,0.03743911180408795,893
0.912237808156464,0.05410585294561403,0.01141597792995884,0.022240360967963155,894
0.9172669935798666,0.046328164164133157,0.00905685224672332,0.02734799000927679,895
0.9448603787552972,0.03382432658854127,0.007601776123870002,0.013713518532291698,896
0.9376257598825262,0.03756273350317393,0.007187275519535961,0.017624231094763937,897
0.9361300981095867,0.044559709860143265,0.007395751448423667,0.011914440581846254,898
0.9127669271899188,0.060913060290659425,0.009612058510050918,0.01670795400937087,899
0.9389391337429018,0.036572941245605166,0.007286808741258533,0.01720111627023454,900
0.8886501871156606,0.07269680826192186,0.011151198246280953,0.027501806376136445,901
0.912508903805171,0.06312904799767756,0.008589144530276767,0.015772903666874505,902
0.8709825243191707,0.0966686704678003,0.012551570635214185,0.019797234577814796,903
0.8492713520071247,0.11499180423905397,0.011499768748889399,0.02423707500493193,904
0.8693528622423772,0.0949255175310669,0.013067931289127609,0.02265368893742831,905
0.8842730369831282,0.08091803022442541,0.013257358670583134,0.021551574121863332,906
0.8500733657523162,0.1091377910236385,0.01566823870287655,0.025120604521168793,907
0.8249043020992071,0.12282142008525018,0.016296473141275147,0.0359778046742676,908
0.895455519700843,0.06757575228825254,0.012093955988348178,0.02487477202255621,909
0.9342353696416129,0.047779795722336614,0.007054285978048251,0.01093054865800214,910
0.9431596266581254,0.03032626054136276,0.006898350893832054,0.01961576190667989,911
0.9117933193562253,0.06148483114456127,0.0105590534744222,0.016162796024791218,912
0.9098723319783255,0.06506048622238124,0.009730882717955058,0.01533629908133822,913
0.8877734781059043,0.09185397024298951,0.00752426866927602,0.012848282981830111,914
0.8901943154374944,0.06787176935510297,0.011195702101941029,0.03073821310546168,915
0.8744280920619909,0.08600461040521008,0.01304788609510291,0.026519411437696136,916
0.8929854033265353,0.07163812260826255,0.011494098576904914,0.023882375488297216,917
0.8544989383367299,0.11104887625146113,0.010397574088128423,0.024054611323680482,918
0.8938578875380062,0.0865563178536131,0.008390903301613373,0.01119489130676737,919
0.888778244450971,0.08575798670091707,0.01078399330658956,0.014679775541522326,920
0.9046500521242044,0.07822040126033304,0.008887587763071208,0.008241958852391469,921
0.8910294224370949,0.08648669311596646,0.010499901201870047,0.011983983245068512,922
0.8964332147098089,0.07301703660829596,0.009763030324283575,0.020786718357611627,923
0.8406383872204574,0.10727924441830915,0.015848822049500704,0.03623354631173286,924
0.8310848099762902,0.11599585825958382,0.01599147467344564,0.036927857090680555,925
0.8851266753984441,0.09009530612428036,0.010277628888408672,0.014500389588866777,926
0.7767971554080525,0.14271671667728955,0.025606121646307645,0.05488000626835037,927
0.8639936934112057,0.09166343081250329,0.016063005481915926,0.028279870294375106,928
0.892550661059997,0.07327429935356962,0.010887150637143971,0.023287888949289324,929
0.8744833470851158,0.08441444912033252,0.014419315817035991,0.02668288797751558,930
0.8639024238874579,0.08730258000066392,0.017101924297225863,0.031693071814652245,931
0.8678536208144991,0.09203317300994715,0.013110440150826755,0.027002766024726878,932
0.8639167131947644,0.09279715060178276,0.013207685496591067,0.03007845070686184,933
0.8338288043974981,0.11495256614869928,0.01271028771261553,0.03850834174118713,934
0.831905377062809,0.11700675474072723,0.01860684204448239,0.032481026151981465,935
0.7738292851599465,0.14795460599427313,0.024882888475952096,0.053333220369828266,936
0.8620835903511167,0.09575245173708619,0.009142052579727061,0.03302190533207003,937
0.8409742554296138,0.10570528863441568,0.0144119077452474,0.03890854819072314,938
0.8688774621450547,0.08423489725381633,0.012057607079666749,0.03483003352146214,939
0.8654101979099427,0.09080338575267385,0.011819471707256581,0.03196694463012682,940
0.8594832189816014,0.08094304085032879,0.015408135145493393,0.0441656050225764,941
0.8604356717237599,0.07166465805343673,0.014400941105783289,0.05349872911702012,942
0.789437836707034,0.10687875644353872,0.02386450987904026,0.07981889697038705,943
0.8347689300039457,0.0712305466772037,0.01513528328617618,0.07886524003267449,944
0.8162013251687122,0.09947067541543855,0.014052989492588439,0.07027500992326091,945
0.8150104082080036,0.07891247496035567,0.01591926646995941,0.09015785036168134,946
0.864399272163539,0.08289671669705945,0.011823071222954961,0.040880939916446486,947
0.8333664361330815,0.08296675281411212,0.016552915974848786,0.06711389507795754,948
0.7541454083341405,0.1024320458799951,0.02569746134092452,0.1177250844449397,949
0.7169625909990934,0.08435665839850645,0.02927152456790223,0.16940922603449787,950
0.8334683818296212,0.06430448886143358,0.016186912984311005,0.08604021632463435,951
0.8083081529442467,0.0732916504987331,0.023082663633800394,0.09531753292321966,952
0.8074060112502831,0.07830108236495507,0.022101922146504197,0.09219098423825757,953
0.824079147256131,0.08423096593123645,0.018225366183093037,0.07346452062953951,954
0.8706011967065792,0.07605670288871512,0.012487726329588679,0.04085437407511698,955
0.8959086507883783,0.0722824651725525,0.010614379399744692,0.02119450463932434,956
0.8914775830415728,0.07541633009446844,0.011164111903340804,0.021941974960618026,957
0.8831614708691402,0.08586555215737225,0.009117951227700932,0.02185502574578651,958
0.8889804737768964,0.09021190988892504,0.007892960860990844,0.01291465547318779,959
0.8986645425934533,0.07597802759288177,0.009023748482942828,0.016333681330722116,960
0.8807531064843507,0.08261711272170409,0.0104295021950574,0.026200278598887784,961
0.896543570581062,0.07731535450856106,0.0075569233770368125,0.018584151533340094,962
0.9081927843120775,0.0760220795141647,0.005481330552767005,0.010303805620990847,963
0.8868947289694691,0.07718218442508813,0.00848858239193581,0.02743450421350707,964
0.8921109682606362,0.07910702009096178,0.008649719596044514,0.02013229205235756,965
0.8874836721225114,0.07994128773527032,0.010390309791994392,0.02218473035022376,966
0.9031484331902221,0.06964728225955474,0.0068962923033894985,0.020307992246833568,967
0.8972227602421529,0.07446193841798375,0.01038652633912838,0.017928775000734847,968
0.896829248707723,0.07572743538193545,0.010266911246270804,0.01717640466407064,969
0.8878676322881193,0.08419426117028643,0.010936581622016694,0.017001524919577588,970
0.8345175615251372,0.13304500905422886,0.017439935225016103,0.014997494195617729,971
0.8558489987948228,0.10569028664697802,0.01307103812683076,0.02538967643136842,972
0.8053289910804531,0.12893554630120668,0.017787248180157936,0.04794821443818227,973
0.8565449857481616,0.1002941581223277,0.013043731446210355,0.030117124683300373,974
0.8598515639644454,0.10408326689273813,0.011232521295308882,0.024832647847507636,975
0.8764498812056927,0.08744029994490299,0.010484515264387135,0.025625303585017124,976
0.836136151409303,0.11187792455756446,0.012497900344428242,0.03948802368870439,977
0.8407471878153165,0.11433326197703962,0.014164817959039209,0.030754732248604536,978
0.8442546713360922,0.09366420076491655,0.019303668003839473,0.042777459895151825,979
0.8536342283917087,0.08155161555929044,0.016261681893716885,0.048552474155283944,980
0.8630260647143072,0.08135366570881955,0.02099640459884657,0.034623864978026615,981
0.8790630355827634,0.07911814652185596,0.014359740750351168,0.02745907714502958,982
0.8232370719863081,0.11080267365329534,0.023304772846167315,0.04265548151422904,983
